home_idx,away_idx,margin,season
26,25,15.0,2015
12,0,-5.0,2015
4,10,13.0,2015
17,1,19.0,2015
18,28,-7.0,2015
29,11,4.0,2015
19,8,18.0,2015
5,2,22.0,2015
14,23,-4.0,2015
27,10,-1.0,2015
8,24,25.0,2015
7,6,7.0,2015
15,22,10.0,2015
16,20,-3.0,2015
13,9,22.0,2015
3,17,10.0,2015
5,14,2.0,2015
18,25,8.0,2015
11,26,13.0,2015
9,21,11.0,2015
6,12,-14.0,2015
4,16,15.0,2015
17,26,-20.0,2015
7,19,21.0,2015
24,29,12.0,2015
27,1,10.0,2015
13,21,14.0,2015
28,0,-2.0,2015
25,5,-4.0,2015
6,8,-1.0,2015
23,19,-26.0,2015
16,15,11.0,2015
22,10,-9.0,2015
3,18,14.0,2015
9,28,26.0,2015
20,12,17.0,2015
2,14,25.0,2015
27,0,13.0,2015
13,5,-7.0,2015
7,23,23.0,2015
26,4,13.0,2015
9,24,21.0,2015
14,18,12.0,2015
20,17,2.0,2015
28,29,26.0,2015
2,10,1.0,2015
22,1,11.0,2015
3,8,20.0,2015
4,15,-17.0,2015
12,19,12.0,2015
25,21,-2.0,2015
9,23,12.0,2015
22,8,-9.0,2015
7,29,21.0,2015
3,10,21.0,2015
6,11,-2.0,2015
26,20,13.0,2015
24,21,30.0,2015
0,14,17.0,2015
16,18,16.0,2015
27,15,13.0,2015
0,11,30.0,2015
25,28,-4.0,2015
13,19,2.0,2015
1,16,-4.0,2015
12,5,-19.0,2015
9,18,23.0,2015
23,17,8.0,2015
10,14,30.0,2015
27,4,3.0,2015
15,7,10.0,2015
28,5,14.0,2015
20,24,30.0,2015
29,8,30.0,2015
3,6,-6.0,2015
16,27,-13.0,2015
26,12,26.0,2015
13,25,-3.0,2015
11,2,10.0,2015
1,22,22.0,2015
21,7,11.0,2015
8,0,1.0,2015
2,20,-16.0,2015
29,4,26.0,2015
9,19,30.0,2015
5,6,6.0,2015
3,21,13.0,2015
25,18,-10.0,2015
14,17,-1.0,2015
10,12,-11.0,2015
11,27,-2.0,2015
16,14,15.0,2015
0,7,23.0,2015
4,1,21.0,2015
28,23,30.0,2015
26,24,13.0,2015
22,29,0.0,2015
15,3,2.0,2015
8,25,12.0,2015
27,2,19.0,2015
10,17,10.0,2015
22,20,-9.0,2015
13,23,0.0,2015
6,9,-13.0,2015
18,24,0.0,2015
21,5,-1.0,2015
11,20,1.0,2015
29,19,15.0,2015
3,7,-3.0,2015
15,5,26.0,2015
4,28,12.0,2015
8,1,17.0,2015
0,10,17.0,2015
26,9,13.0,2015
14,12,16.0,2015
19,25,-3.0,2015
18,12,9.0,2015
6,24,17.0,2015
16,28,-4.0,2015
27,21,10.0,2015
22,2,-10.0,2015
23,14,-1.0,2015
11,22,21.0,2015
3,26,8.0,2015
4,25,12.0,2015
17,9,0.0,2015
2,21,16.0,2015
8,16,6.0,2015
5,7,30.0,2015
0,29,-10.0,2015
13,14,12.0,2015
18,15,-9.0,2015
1,3,0.0,2015
20,10,9.0,2015
7,22,6.0,2015
23,13,17.0,2015
9,12,21.0,2015
17,25,14.0,2015
26,15,29.0,2015
29,0,-16.0,2015
5,16,14.0,2015
24,6,11.0,2015
10,28,3.0,2015
4,19,-3.0,2015
2,27,17.0,2015
8,21,21.0,2015
12,24,7.0,2015
20,28,27.0,2015
11,18,13.0,2015
1,5,14.0,2015
19,4,17.0,2015
13,7,-6.0,2015
10,27,8.0,2015
26,14,11.0,2015
15,21,16.0,2015
8,3,12.0,2015
9,6,13.0,2015
25,23,27.0,2015
29,17,2.0,2015
0,16,16.0,2015
17,28,-4.0,2015
21,4,27.0,2015
1,11,15.0,2015
23,2,2.0,2015
24,22,8.0,2015
20,26,24.0,2015
18,27,-19.0,2015
16,3,-19.0,2015
19,5,-9.0,2015
8,0,-12.0,2015
25,6,27.0,2015
12,7,20.0,2015
9,22,17.0,2015
11,10,8.0,2015
13,29,-8.0,2015
27,20,-14.0,2015
24,25,17.0,2015
17,23,10.0,2015
12,2,29.0,2015
15,1,16.0,2015
7,6,-4.0,2015
4,0,3.0,2015
14,26,-9.0,2015
18,19,13.0,2015
28,13,30.0,2015
22,3,-10.0,2015
8,20,11.0,2015
9,29,13.0,2015
5,10,-1.0,2015
21,1,30.0,2015
11,4,3.0,2015
13,15,7.0,2015
26,18,13.0,2015
17,12,-15.0,2015
16,23,16.0,2015
14,7,1.0,2015
6,19,7.0,2015
28,9,-2.0,2015
27,0,13.0,2015
25,29,14.0,2015
20,12,7.0,2015
18,7,11.0,2015
11,21,-15.0,2015
5,1,25.0,2015
10,4,2.0,2015
24,2,12.0,2015
0,5,3.0,2015
8,6,-4.0,2015
3,22,14.0,2015
23,29,-2.0,2015
28,17,18.0,2015
14,27,1.0,2015
16,21,8.0,2015
25,15,-1.0,2015
19,1,19.0,2015
9,2,2.0,2015
26,27,12.0,2015
22,11,-8.0,2015
4,8,1.0,2015
24,15,22.0,2015
7,25,-4.0,2015
1,18,-14.0,2015
23,28,-10.0,2015
12,29,10.0,2015
10,20,13.0,2015
9,24,30.0,2015
17,6,-5.0,2015
19,11,0.0,2015
21,14,17.0,2015
16,4,1.0,2015
5,3,14.0,2015
13,2,-2.0,2015
9,17,-2.0,2015
15,8,23.0,2015
25,24,-3.0,2015
28,26,3.0,2015
0,23,18.0,2015
22,18,19.0,2015
16,5,-24.0,2015
27,3,11.0,2015
14,4,21.0,2015
7,20,-17.0,2015
12,13,27.0,2015
11,5,19.0,2015
2,18,12.0,2015
6,10,7.0,2015
29,1,23.0,2015
19,3,-9.0,2015
13,12,-5.0,2015
21,8,1.0,2015
24,20,10.0,2015
0,27,13.0,2015
15,4,13.0,2015
9,26,16.0,2015
25,17,-3.0,2015
10,23,-4.0,2015
21,15,8.0,2015
28,12,2.0,2015
22,19,-2.0,2015
27,11,18.0,2015
18,13,13.0,2015
7,26,9.0,2015
8,29,18.0,2015
2,16,20.0,2015
3,1,19.0,2015
6,14,15.0,2015
18,23,-16.0,2015
4,5,8.0,2015
24,17,4.0,2015
14,9,4.0,2015
25,20,7.0,2015
0,2,16.0,2015
11,1,29.0,2015
19,27,1.0,2015
10,13,25.0,2015
7,28,-11.0,2015
22,16,4.0,2015
12,6,12.0,2015
26,9,-1.0,2015
15,21,27.0,2015
29,3,20.0,2015
5,0,20.0,2015
28,6,-4.0,2015
21,16,14.0,2015
23,25,1.0,2015
1,29,-4.0,2015
17,10,-19.0,2015
18,4,0.0,2015
2,3,-9.0,2015
20,13,30.0,2015
8,15,-1.0,2015
27,22,29.0,2015
26,20,9.0,2015
11,19,17.0,2015
12,14,30.0,2015
13,28,10.0,2015
23,12,14.0,2015
5,8,3.0,2015
17,18,30.0,2015
6,26,0.0,2015
24,7,13.0,2015
1,27,-2.0,2015
3,21,19.0,2015
16,11,0.0,2015
4,22,15.0,2015
9,14,26.0,2015
10,25,30.0,2015
2,15,15.0,2015
29,0,16.0,2015
24,28,14.0,2016
5,19,30.0,2016
9,26,-24.0,2016
18,7,0.0,2016
11,6,14.0,2016
27,8,23.0,2016
22,20,-1.0,2016
23,25,-14.0,2016
21,15,-7.0,2016
16,3,-6.0,2016
13,10,11.0,2016
14,17,9.0,2016
2,1,10.0,2016
4,2,11.0,2016
0,29,20.0,2016
24,12,-3.0,2016
25,26,-3.0,2016
27,5,2.0,2016
8,21,30.0,2016
28,13,12.0,2016
1,11,14.0,2016
18,9,-3.0,2016
6,10,-3.0,2016
20,23,8.0,2016
15,3,-1.0,2016
19,14,12.0,2016
16,1,7.0,2016
7,24,3.0,2016
26,18,24.0,2016
5,21,11.0,2016
3,2,-1.0,2016
4,11,22.0,2016
22,0,-27.0,2016
25,17,8.0,2016
20,13,22.0,2016
14,29,14.0,2016
23,9,-1.0,2016
10,6,6.0,2016
12,28,18.0,2016
8,16,20.0,2016
15,26,-2.0,2016
12,23,23.0,2016
1,4,-25.0,2016
0,25,16.0,2016
27,7,8.0,2016
8,19,18.0,2016
15,25,17.0,2016
5,10,13.0,2016
26,28,-10.0,2016
17,14,30.0,2016
18,16,1.0,2016
11,13,12.0,2016
22,21,3.0,2016
24,9,-18.0,2016
23,24,8.0,2016
1,8,13.0,2016
28,6,21.0,2016
2,4,12.0,2016
3,22,21.0,2016
29,27,-5.0,2016
14,18,11.0,2016
19,10,-14.0,2016
0,13,-2.0,2016
12,20,3.0,2016
9,20,30.0,2016
21,25,13.0,2016
17,7,2.0,2016
16,11,23.0,2016
5,2,11.0,2016
27,15,14.0,2016
4,19,-8.0,2016
18,23,4.0,2016
29,0,8.0,2016
1,3,1.0,2016
28,26,-9.0,2016
6,24,-5.0,2016
13,9,25.0,2016
14,12,-6.0,2016
26,12,-19.0,2016
22,5,4.0,2016
11,4,22.0,2016
16,25,30.0,2016
20,17,25.0,2016
0,10,20.0,2016
8,7,22.0,2016
21,29,7.0,2016
19,28,0.0,2016
2,7,-11.0,2016
27,25,0.0,2016
13,23,16.0,2016
6,16,16.0,2016
14,24,-1.0,2016
29,10,-3.0,2016
9,18,15.0,2016
4,21,30.0,2016
3,11,27.0,2016
12,8,30.0,2016
20,15,17.0,2016
22,28,-20.0,2016
5,0,1.0,2016
1,17,14.0,2016
14,7,6.0,2016
24,23,8.0,2016
13,6,-7.0,2016
25,18,13.0,2016
21,17,-11.0,2016
12,24,30.0,2016
19,1,19.0,2016
9,6,26.0,2016
23,8,12.0,2016
20,27,-5.0,2016
11,22,12.0,2016
26,10,3.0,2016
0,4,13.0,2016
29,2,30.0,2016
3,28,11.0,2016
7,9,-19.0,2016
25,13,-5.0,2016
15,4,2.0,2016
16,18,-1.0,2016
26,8,15.0,2016
21,28,-8.0,2016
29,5,-6.0,2016
2,19,30.0,2016
3,27,3.0,2016
20,12,3.0,2016
24,25,7.0,2016
22,11,9.0,2016
7,8,-6.0,2016
27,19,16.0,2016
17,12,-9.0,2016
15,28,-6.0,2016
11,2,-1.0,2016
16,14,15.0,2016
18,13,-22.0,2016
10,26,-1.0,2016
23,1,-13.0,2016
0,22,26.0,2016
4,29,16.0,2016
24,7,12.0,2016
5,3,12.0,2016
9,23,18.0,2016
17,13,30.0,2016
20,21,3.0,2016
11,21,24.0,2016
12,1,30.0,2016
8,20,21.0,2016
26,15,9.0,2016
28,14,-1.0,2016
10,22,30.0,2016
18,2,6.0,2016
19,6,21.0,2016
13,1,12.0,2016
24,4,-20.0,2016
15,0,2.0,2016
17,3,-2.0,2016
5,27,9.0,2016
22,29,12.0,2016
21,18,12.0,2016
2,6,12.0,2016
12,14,1.0,2016
25,26,0.0,2016
0,16,12.0,2016
11,5,15.0,2016
7,23,21.0,2016
19,8,8.0,2016
20,10,7.0,2016
27,9,-1.0,2016
10,24,22.0,2016
17,22,29.0,2016
15,16,28.0,2016
29,19,12.0,2016
28,4,-3.0,2016
25,12,-1.0,2016
2,9,-11.0,2016
7,27,3.0,2016
6,14,-11.0,2016
3,0,9.0,2016
18,24,17.0,2016
13,26,-4.0,2016
11,23,-15.0,2016
20,1,24.0,2016
5,8,28.0,2016
18,3,10.0,2016
29,15,2.0,2016
10,28,14.0,2016
16,9,2.0,2016
22,23,20.0,2016
14,17,27.0,2016
21,6,13.0,2016
12,4,12.0,2016
8,2,3.0,2016
7,28,19.0,2016
20,11,1.0,2016
1,24,-15.0,2016
25,27,8.0,2016
13,4,-3.0,2016
19,0,15.0,2016
11,9,-30.0,2016
26,6,10.0,2016
29,23,10.0,2016
12,27,13.0,2016
17,2,-1.0,2016
22,15,12.0,2016
8,10,2.0,2016
16,21,9.0,2016
3,14,-10.0,2016
19,24,9.0,2016
13,20,7.0,2016
7,4,8.0,2016
0,18,-13.0,2016
6,12,-15.0,2016
9,13,30.0,2016
18,17,26.0,2016
3,26,0.0,2016
8,15,28.0,2016
10,27,-8.0,2016
28,7,30.0,2016
1,2,-14.0,2016
11,0,-6.0,2016
5,24,17.0,2016
22,14,0.0,2016
25,20,20.0,2016
21,23,0.0,2016
23,17,-8.0,2016
8,12,16.0,2016
16,27,-1.0,2016
2,26,-1.0,2016
7,20,2.0,2016
11,1,26.0,2016
21,29,2.0,2016
14,15,-4.0,2016
22,4,-11.0,2016
24,18,20.0,2016
28,0,30.0,2016
19,3,7.0,2016
25,10,-8.0,2016
5,6,30.0,2016
13,9,-19.0,2016
29,26,-7.0,2016
3,19,10.0,2016
9,17,18.0,2016
20,8,23.0,2016
15,14,2.0,2016
24,10,-11.0,2016
6,18,15.0,2016
21,16,-3.0,2016
23,7,-1.0,2016
22,5,1.0,2016
11,12,26.0,2016
13,0,20.0,2016
1,25,-12.0,2016
9,0,10.0,2016
14,3,-14.0,2016
29,25,11.0,2016
19,20,-4.0,2016
15,2,-3.0,2016
17,28,-4.0,2016
27,22,30.0,2016
26,21,-7.0,2016
1,12,10.0,2016
3,8,-18.0,2016
16,5,22.0,2016
28,10,24.0,2016
18,13,22.0,2016
23,0,7.0,2016
20,29,16.0,2016
27,14,20.0,2016
24,11,27.0,2016
6,26,-2.0,2016
4,13,-1.0,2016
7,15,-3.0,2016
17,19,3.0,2016
2,8,-2.0,2016
28,15,4.0,2016
9,10,0.0,2016
3,6,15.0,2016
5,12,-14.0,2016
14,21,6.0,2016
1,16,-13.0,2016
0,8,-30.0,2016
7,10,-13.0,2016
22,21,-12.0,2016
27,13,30.0,2016
4,5,11.0,2016
26,29,7.0,2016
18,12,-13.0,2016
2,25,10.0,2016
19,17,9.0,2016
28,7,12.0,2016
3,17,0.0,2016
9,23,30.0,2016
14,13,8.0,2016
6,4,30.0,2016
22,2,4.0,2016
27,0,30.0,2016
16,1,14.0,2016
24,15,12.0,2016
8,21,-1.0,2016
20,18,14.0,2016
12,11,-4.0,2016
19,25,13.0,2016
0,20,2.0,2016
16,26,4.0,2016
9,11,30.0,2016
6,3,-3.0,2016
18,14,3.0,2016
13,28,-1.0,2016
27,5,1.0,2016
4,24,3.0,2016
22,7,-3.0,2016
10,2,6.0,2016
1,29,0.0,2016
14,22,10.0,2016
28,23,12.0,2016
15,19,-6.0,2016
29,21,-3.0,2016
8,4,16.0,2016
17,26,-9.0,2016
10,13,30.0,2016
21,2,-25.0,2016
16,24,13.0,2016
0,15,13.0,2016
3,8,15.0,2016
19,5,-27.0,2016
6,25,-26.0,2016
12,9,-12.0,2016
1,7,10.0,2016
23,11,-10.0,2016
29,7,12.0,2016
14,24,7.0,2016
27,17,19.0,2016
4,26,9.0,2016
18,22,-6.0,2016
28,9,-2.0,2016
20,10,2.0,2016
25,19,2.0,2016
17,8,-22.0,2016
2,27,-2.0,2016
13,23,1.0,2016
6,11,13.0,2016
16,0,1.0,2016
3,21,26.0,2016
5,15,30.0,2016
10,6,27.0,2016
4,15,10.0,2016
28,25,25.0,2016
11,24,12.0,2016
14,9,26.0,2016
5,3,16.0,2016
29,16,10.0,2016
12,18,30.0,2016
26,1,30.0,2016
21,7,-3.0,2016
13,19,-1.0,2016
23,18,4.0,2016
20,2,8.0,2016
8,22,-13.0,2016
17,9,-3.0,2016
12,24,6.0,2016
10,1,9.0,2016
6,7,25.0,2016
27,16,27.0,2016
11,3,21.0,2016
15,29,16.0,2016
25,13,29.0,2016
5,14,22.0,2016
4,17,0.0,2016
18,9,1.0,2016
0,21,-6.0,2016
23,19,7.0,2016
24,20,24.0,2016
10,25,30.0,2016
21,12,0.0,2016
28,20,25.0,2016
26,2,12.0,2016
15,11,11.0,2016
6,8,-5.0,2016
22,27,-4.0,2016
1,13,15.0,2016
29,3,8.0,2016
14,5,13.0,2016
9,19,18.0,2016
7,24,17.0,2016
23,26,-10.0,2016
16,4,16.0,2016
18,11,12.0,2016
27,0,1.0,2016
2,3,13.0,2016
15,12,1.0,2016
22,13,-6.0,2016
10,18,27.0,2016
4,16,-21.0,2016
29,8,19.0,2016
28,6,8.0,2016
14,25,1.0,2016
21,1,12.0,2016
20,23,18.0,2016
0,3,-3.0,2016
7,19,18.0,2016
9,24,30.0,2016
8,11,-10.0,2016
17,10,3.0,2016
5,13,16.0,2016
15,2,-5.0,2016
22,1,6.0,2016
26,18,18.0,2016
6,25,25.0,2016
21,27,-25.0,2016
14,28,-4.0,2016
29,12,12.0,2016
20,0,3.0,2016
4,8,30.0,2016
17,23,12.0,2016
11,29,7.0,2016
7,6,15.0,2016
27,1,17.0,2016
12,7,22.0,2016
22,18,-10.0,2016
19,11,12.0,2016
9,28,30.0,2016
15,21,-1.0,2016
10,26,3.0,2016
3,13,9.0,2016
14,2,2.0,2016
16,5,-1.0,2016
25,24,10.0,2016
23,10,-9.0,2016
24,6,4.0,2016
28,25,4.0,2016
4,29,-5.0,2016
8,14,-7.0,2016
18,20,-6.0,2016
0,17,-3.0,2016
5,16,16.0,2016
12,26,10.0,2016
1,9,-11.0,2016
11,2,-2.0,2016
19,21,16.0,2016
15,13,13.0,2016
28,27,-1.0,2016
18,15,9.0,2016
3,4,17.0,2016
5,1,25.0,2016
24,26,-15.0,2016
8,9,-1.0,2016
14,10,11.0,2016
23,22,12.0,2016
2,20,0.0,2016
7,0,4.0,2016
17,25,1.0,2016
12,6,3.0,2016
21,13,24.0,2016
16,29,30.0,2016
19,2,0.0,2016
26,4,24.0,2016
13,12,14.0,2016
5,9,6.0,2016
20,17,17.0,2016
4,11,10.0,2016
21,14,15.0,2016
1,3,7.0,2016
8,5,21.0,2016
17,0,19.0,2016
25,22,7.0,2016
10,23,21.0,2016
12,7,1.0,2016
29,16,10.0,2016
18,6,12.0,2016
24,27,1.0,2016
2,14,15.0,2016
6,10,-11.0,2016
13,28,3.0,2016
15,20,-7.0,2016
9,27,15.0,2016
29,11,11.0,2016
24,25,18.0,2016
8,16,-20.0,2016
4,1,7.0,2016
26,23,26.0,2016
18,12,9.0,2016
7,17,7.0,2016
21,3,-14.0,2016
0,19,9.0,2016
23,27,13.0,2016
5,2,11.0,2016
14,20,30.0,2016
13,6,-7.0,2016
3,15,14.0,2016
28,22,22.0,2016
11,4,15.0,2016
2,15,8.0,2016
9,6,14.0,2016
10,12,29.0,2016
18,19,17.0,2016
26,24,21.0,2016
29,1,28.0,2016
7,22,3.0,2016
0,8,12.0,2016
17,16,22.0,2016
3,5,-7.0,2016
10,19,12.0,2016
28,23,10.0,2016
20,12,30.0,2016
4,16,-15.0,2016
25,14,-9.0,2016
13,27,-4.0,2016
15,8,-4.0,2016
11,21,18.0,2016
0,26,7.0,2016
17,24,-1.0,2016
4,3,12.0,2016
10,29,15.0,2016
12,23,16.0,2016
1,28,-7.0,2016
16,20,9.0,2016
19,21,-7.0,2016
5,18,13.0,2016
9,7,13.0,2016
6,29,13.0,2016
22,17,7.0,2016
2,28,16.0,2016
7,25,-2.0,2016
23,15,14.0,2016
13,14,19.0,2016
26,27,30.0,2016
8,11,0.0,2016
19,16,4.0,2016
5,4,-7.0,2016
25,15,0.0,2016
9,24,13.0,2016
12,14,14.0,2016
3,20,16.0,2016
21,0,-14.0,2016
11,1,17.0,2016
7,26,-23.0,2016
8,3,6.0,2016
24,13,14.0,2016
6,23,-2.0,2016
18,0,0.0,2016
10,20,7.0,2016
27,28,13.0,2016
9,14,-4.0,2016
25,12,-3.0,2016
1,5,-3.0,2016
29,17,12.0,2016
21,10,-2.0,2016
16,19,0.0,2016
13,15,30.0,2016
2,22,9.0,2016
4,27,10.0,2016
6,0,-10.0,2016
11,19,19.0,2016
26,3,22.0,2016
20,7,20.0,2016
17,28,3.0,2016
2,18,14.0,2016
1,22,-5.0,2016
16,29,-1.0,2016
13,21,21.0,2016
25,9,-6.0,2016
14,28,14.0,2016
23,5,1.0,2016
12,15,17.0,2016
27,10,-2.0,2016
24,8,4.0,2016
4,20,-10.0,2016
19,18,-9.0,2016
17,6,14.0,2016
13,24,-16.0,2016
27,2,13.0,2016
25,8,11.0,2016
26,16,3.0,2016
1,0,-15.0,2016
10,3,12.0,2016
28,5,13.0,2016
9,15,17.0,2016
29,4,7.0,2016
12,21,14.0,2016
2,29,14.0,2016
22,19,6.0,2016
17,10,19.0,2016
24,5,21.0,2016
20,14,13.0,2016
23,6,0.0,2016
7,11,30.0,2016
1,18,-4.0,2016
26,13,30.0,2016
19,4,20.0,2016
9,8,25.0,2016
16,15,13.0,2016
27,1,24.0,2016
24,21,-1.0,2016
17,20,15.0,2016
0,2,3.0,2016
25,5,-7.0,2016
22,3,14.0,2016
28,8,30.0,2016
10,14,0.0,2016
29,22,21.0,2016
23,26,8.0,2016
4,18,13.0,2016
28,21,12.0,2016
12,13,21.0,2016
27,19,20.0,2016
6,17,16.0,2016
14,4,1.0,2016
1,10,-20.0,2016
25,20,1.0,2016
0,16,18.0,2016
13,8,0.0,2016
16,22,-4.0,2016
9,5,30.0,2016
