home_idx,away_idx,margin,season
19,15,30.0,2017
21,20,18.0,2017
13,9,1.0,2017
22,29,10.0,2017
26,14,14.0,2017
27,3,18.0,2017
12,28,-14.0,2017
0,5,-2.0,2017
24,16,-7.0,2017
2,22,16.0,2017
7,4,6.0,2017
28,18,11.0,2017
20,17,9.0,2017
15,3,10.0,2017
29,8,23.0,2017
21,9,-16.0,2017
27,11,10.0,2017
14,26,-11.0,2017
4,25,4.0,2017
5,14,10.0,2017
6,12,30.0,2017
7,13,20.0,2017
2,23,10.0,2017
22,8,10.0,2017
1,0,-7.0,2017
24,18,-2.0,2017
16,25,10.0,2017
17,12,11.0,2017
19,21,0.0,2017
13,10,-18.0,2017
15,9,-23.0,2017
20,26,8.0,2017
14,17,8.0,2017
4,5,-17.0,2017
0,1,-15.0,2017
22,23,-9.0,2017
11,19,23.0,2017
6,7,22.0,2017
2,16,16.0,2017
26,8,8.0,2017
3,21,15.0,2017
28,29,30.0,2017
18,9,-5.0,2017
27,23,18.0,2017
24,29,-9.0,2017
20,28,11.0,2017
2,6,12.0,2017
12,17,-1.0,2017
16,8,9.0,2017
3,9,-9.0,2017
18,7,14.0,2017
19,14,16.0,2017
11,4,7.0,2017
5,25,11.0,2017
21,0,9.0,2017
26,15,17.0,2017
1,20,10.0,2017
22,13,2.0,2017
28,10,-6.0,2017
23,29,-5.0,2017
14,27,-4.0,2017
11,5,9.0,2017
8,9,1.0,2017
16,6,12.0,2017
26,2,8.0,2017
3,4,-3.0,2017
18,25,-2.0,2017
21,7,-9.0,2017
16,28,22.0,2017
5,22,12.0,2017
24,10,-2.0,2017
1,15,-7.0,2017
4,19,7.0,2017
3,13,-6.0,2017
12,29,6.0,2017
14,20,4.0,2017
0,21,12.0,2017
23,26,2.0,2017
8,2,-5.0,2017
19,0,9.0,2017
17,6,10.0,2017
25,27,-10.0,2017
11,7,15.0,2017
18,22,12.0,2017
14,15,-20.0,2017
10,18,12.0,2017
20,3,-8.0,2017
12,27,10.0,2017
9,24,12.0,2017
4,2,28.0,2017
17,22,-1.0,2017
5,0,14.0,2017
6,26,11.0,2017
8,7,-14.0,2017
19,13,9.0,2017
1,29,10.0,2017
25,23,12.0,2017
21,12,-6.0,2017
11,20,0.0,2017
10,3,17.0,2017
2,7,11.0,2017
4,28,8.0,2017
29,14,11.0,2017
23,27,-1.0,2017
18,16,12.0,2017
15,24,-2.0,2017
5,13,14.0,2017
1,19,-2.0,2017
0,8,-9.0,2017
17,25,28.0,2017
9,6,20.0,2017
29,12,14.0,2017
2,28,-7.0,2017
27,1,30.0,2017
10,26,20.0,2017
11,8,-1.0,2017
14,0,7.0,2017
16,4,-1.0,2017
21,24,-2.0,2017
22,20,3.0,2017
7,18,11.0,2017
3,15,-1.0,2017
3,24,3.0,2017
19,20,20.0,2017
17,23,3.0,2017
5,28,14.0,2017
26,6,7.0,2017
10,16,9.0,2017
15,12,10.0,2017
14,2,-4.0,2017
27,25,20.0,2017
8,21,9.0,2017
1,11,-7.0,2017
29,5,-2.0,2017
26,12,23.0,2017
0,15,11.0,2017
3,19,23.0,2017
17,24,6.0,2017
4,22,7.0,2017
10,28,26.0,2017
20,7,6.0,2017
6,23,-1.0,2017
13,9,3.0,2017
11,2,4.0,2017
29,18,15.0,2017
22,25,-1.0,2017
16,5,8.0,2017
10,13,-1.0,2017
20,28,30.0,2017
7,17,-3.0,2017
0,11,-5.0,2017
4,21,23.0,2017
2,15,4.0,2017
9,14,18.0,2017
1,25,0.0,2017
24,26,3.0,2017
3,27,-13.0,2017
12,23,18.0,2017
6,8,22.0,2017
19,2,14.0,2017
23,14,7.0,2017
5,4,8.0,2017
22,27,0.0,2017
28,26,16.0,2017
20,0,8.0,2017
1,29,30.0,2017
8,19,8.0,2017
21,18,-9.0,2017
15,6,17.0,2017
9,13,12.0,2017
10,12,-5.0,2017
16,3,10.0,2017
24,7,-12.0,2017
29,21,30.0,2017
13,24,2.0,2017
9,7,-10.0,2017
2,4,30.0,2017
27,22,21.0,2017
15,18,-10.0,2017
11,1,9.0,2017
14,12,8.0,2017
0,6,10.0,2017
3,16,10.0,2017
28,20,-9.0,2017
25,26,-4.0,2017
23,17,-4.0,2017
9,5,12.0,2017
20,10,10.0,2017
13,17,-12.0,2017
2,29,-3.0,2017
19,22,-2.0,2017
26,1,17.0,2017
6,27,10.0,2017
23,14,7.0,2017
16,4,-4.0,2017
7,28,29.0,2017
15,21,23.0,2017
12,25,30.0,2017
8,11,29.0,2017
0,29,19.0,2017
11,6,1.0,2017
20,27,22.0,2017
9,28,30.0,2017
4,19,10.0,2017
25,5,19.0,2017
18,1,20.0,2017
13,14,-5.0,2017
3,2,-6.0,2017
17,7,8.0,2017
26,19,17.0,2017
24,22,9.0,2017
2,10,6.0,2017
16,17,11.0,2017
21,8,18.0,2017
4,11,17.0,2017
27,0,18.0,2017
9,3,-6.0,2017
15,1,-19.0,2017
20,16,3.0,2017
18,6,-3.0,2017
29,10,23.0,2017
13,12,-10.0,2017
25,23,-5.0,2017
7,22,0.0,2017
18,19,3.0,2017
21,15,-1.0,2017
28,5,8.0,2017
0,24,20.0,2017
9,14,18.0,2017
8,26,19.0,2017
23,22,-8.0,2017
20,6,2.0,2017
25,14,-13.0,2017
12,3,13.0,2017
11,17,-12.0,2017
29,4,9.0,2017
2,1,8.0,2017
10,13,11.0,2017
17,13,23.0,2017
4,24,1.0,2017
27,16,9.0,2017
1,21,8.0,2017
19,26,-4.0,2017
25,3,-15.0,2017
12,14,13.0,2017
23,0,6.0,2017
5,24,22.0,2017
2,5,19.0,2017
1,17,6.0,2017
6,9,2.0,2017
4,27,-4.0,2017
28,18,-5.0,2017
29,19,23.0,2017
7,23,28.0,2017
22,26,11.0,2017
21,10,-13.0,2017
13,20,-30.0,2017
16,11,26.0,2017
15,8,12.0,2017
12,20,-5.0,2017
10,9,-5.0,2017
22,8,30.0,2017
6,4,2.0,2017
16,27,-14.0,2017
24,0,26.0,2017
13,3,-9.0,2017
15,19,9.0,2017
14,29,3.0,2017
7,28,13.0,2017
2,17,12.0,2017
26,23,19.0,2017
1,2,3.0,2017
29,16,-2.0,2017
8,10,12.0,2017
12,9,-11.0,2017
11,4,30.0,2017
21,5,1.0,2017
25,7,13.0,2017
17,18,23.0,2017
6,19,1.0,2017
13,0,24.0,2017
24,26,6.0,2017
15,28,6.0,2017
23,20,19.0,2017
1,27,4.0,2017
4,10,-4.0,2017
25,26,-2.0,2017
11,16,18.0,2017
18,8,8.0,2017
17,5,30.0,2017
9,7,15.0,2017
12,0,6.0,2017
6,21,20.0,2017
27,15,4.0,2017
13,25,18.0,2017
20,24,-6.0,2017
7,0,-8.0,2017
16,21,12.0,2017
1,8,-29.0,2017
14,18,8.0,2017
9,12,-14.0,2017
19,4,2.0,2017
29,28,2.0,2017
11,15,-3.0,2017
17,20,21.0,2017
10,24,14.0,2017
3,6,1.0,2017
13,26,17.0,2017
22,2,-6.0,2017
25,12,-1.0,2017
27,5,30.0,2017
16,9,-9.0,2017
17,19,15.0,2017
0,1,0.0,2017
18,24,11.0,2017
11,5,7.0,2017
3,28,16.0,2017
29,21,11.0,2017
7,14,14.0,2017
23,10,-12.0,2017
27,9,3.0,2017
4,8,7.0,2017
3,20,-5.0,2017
12,25,26.0,2017
29,1,11.0,2017
6,13,-1.0,2017
26,7,30.0,2017
15,16,23.0,2017
17,24,22.0,2017
23,11,-18.0,2017
19,18,0.0,2017
0,26,8.0,2017
20,25,12.0,2017
12,10,16.0,2017
22,27,11.0,2017
28,11,-10.0,2017
29,16,-4.0,2017
8,3,-6.0,2017
5,9,-5.0,2017
1,19,-10.0,2017
14,13,14.0,2017
4,15,13.0,2017
2,18,2.0,2017
24,23,12.0,2017
21,17,11.0,2017
7,6,8.0,2017
12,7,10.0,2017
14,19,11.0,2017
1,26,0.0,2017
4,9,-2.0,2017
27,8,10.0,2017
25,28,-10.0,2017
3,29,29.0,2017
0,18,6.0,2017
20,13,29.0,2017
16,15,0.0,2017
24,11,19.0,2017
5,21,6.0,2017
2,22,-4.0,2017
10,17,23.0,2017
1,15,11.0,2017
14,25,23.0,2017
8,29,-5.0,2017
28,19,3.0,2017
7,23,-3.0,2017
13,11,18.0,2017
27,26,8.0,2017
22,16,27.0,2017
18,14,12.0,2017
5,20,-19.0,2017
17,27,11.0,2017
3,15,4.0,2017
10,9,13.0,2017
24,6,14.0,2017
0,4,-11.0,2017
28,12,17.0,2017
13,19,25.0,2017
8,1,4.0,2017
26,11,-3.0,2017
2,21,-3.0,2017
18,4,9.0,2017
16,23,9.0,2017
6,29,28.0,2017
7,24,8.0,2017
14,22,9.0,2017
10,15,14.0,2017
0,28,19.0,2017
3,25,10.0,2017
12,17,-3.0,2017
20,1,6.0,2017
9,19,16.0,2017
13,2,6.0,2017
26,5,17.0,2017
21,25,-1.0,2017
14,26,-18.0,2017
11,23,20.0,2017
24,17,14.0,2017
6,10,-2.0,2017
22,4,19.0,2017
12,2,-6.0,2017
3,18,0.0,2017
0,27,-10.0,2017
8,28,2.0,2017
15,25,4.0,2017
9,17,18.0,2017
20,29,14.0,2017
7,19,17.0,2017
14,12,-4.0,2017
23,19,-17.0,2017
26,22,-14.0,2017
5,11,12.0,2017
18,10,7.0,2017
4,13,0.0,2017
16,1,30.0,2017
27,28,1.0,2017
6,24,-9.0,2017
3,0,16.0,2017
11,21,7.0,2017
7,6,7.0,2017
8,20,-8.0,2017
0,29,-20.0,2017
9,2,9.0,2017
17,1,19.0,2017
15,3,9.0,2017
20,22,15.0,2017
27,13,17.0,2017
10,23,16.0,2017
26,25,20.0,2017
4,16,-9.0,2017
5,8,22.0,2017
18,12,-4.0,2017
6,15,-2.0,2017
14,23,16.0,2017
0,17,10.0,2017
7,2,4.0,2017
16,22,17.0,2017
11,3,14.0,2017
10,21,12.0,2017
28,9,30.0,2017
8,5,16.0,2017
19,1,21.0,2017
12,24,-3.0,2017
26,7,7.0,2017
18,25,-6.0,2017
27,17,10.0,2017
29,20,11.0,2017
23,6,19.0,2017
2,19,30.0,2017
0,3,-8.0,2017
11,14,9.0,2017
21,13,27.0,2017
5,15,7.0,2017
24,4,21.0,2017
1,22,13.0,2017
7,20,8.0,2017
26,10,-6.0,2017
29,27,8.0,2017
8,14,7.0,2017
17,16,24.0,2017
2,0,14.0,2017
1,13,2.0,2017
23,28,-27.0,2017
22,15,11.0,2017
16,19,7.0,2017
3,11,12.0,2017
25,9,-10.0,2017
20,18,-9.0,2017
27,24,30.0,2017
8,15,9.0,2017
11,22,13.0,2017
5,10,-27.0,2017
7,9,12.0,2017
17,18,16.0,2017
25,6,-2.0,2017
21,29,-12.0,2017
26,28,-4.0,2017
12,4,15.0,2017
1,16,-10.0,2017
27,14,20.0,2017
19,0,2.0,2017
20,13,1.0,2017
23,3,0.0,2017
2,24,6.0,2017
8,24,25.0,2017
15,21,3.0,2017
12,6,8.0,2017
7,3,22.0,2017
25,4,11.0,2017
11,29,-4.0,2017
18,28,-19.0,2017
21,5,23.0,2017
27,2,25.0,2017
1,10,-5.0,2017
22,29,18.0,2017
13,23,24.0,2017
19,16,-9.0,2017
9,20,-15.0,2017
0,14,30.0,2017
14,28,1.0,2017
8,1,14.0,2017
5,17,7.0,2017
15,10,-3.0,2017
23,26,-30.0,2017
9,6,23.0,2017
27,19,30.0,2017
21,0,7.0,2017
24,3,11.0,2017
29,2,-1.0,2017
13,20,30.0,2017
10,7,30.0,2017
8,12,-8.0,2017
22,18,23.0,2017
2,11,-1.0,2017
0,5,-11.0,2017
28,3,17.0,2017
4,17,6.0,2017
15,16,11.0,2017
25,24,-13.0,2017
1,18,-5.0,2017
9,26,22.0,2017
23,7,-5.0,2017
6,13,12.0,2017
4,29,-6.0,2017
22,12,19.0,2017
21,16,-2.0,2017
10,6,12.0,2017
17,25,10.0,2017
11,19,13.0,2017
20,14,23.0,2017
2,5,-17.0,2017
3,27,-15.0,2017
0,8,8.0,2017
24,28,-14.0,2017
1,12,-8.0,2017
22,19,21.0,2017
4,21,9.0,2017
9,23,30.0,2017
8,18,-10.0,2017
28,26,7.0,2017
16,0,10.0,2017
27,15,8.0,2017
6,25,0.0,2017
7,26,13.0,2017
17,10,-13.0,2017
20,5,-3.0,2017
24,9,11.0,2017
2,12,-5.0,2017
28,23,15.0,2017
8,0,11.0,2017
10,25,14.0,2017
14,20,-2.0,2017
4,27,-19.0,2017
18,13,27.0,2017
19,29,0.0,2017
22,15,7.0,2017
21,3,3.0,2017
1,11,0.0,2017
17,13,13.0,2017
16,7,-6.0,2017
21,19,-2.0,2017
9,12,12.0,2017
5,29,-2.0,2017
25,20,2.0,2017
3,1,20.0,2017
4,22,4.0,2017
10,17,23.0,2017
23,12,-6.0,2017
29,3,-12.0,2017
8,2,-7.0,2017
28,24,-14.0,2017
7,26,8.0,2017
18,15,6.0,2017
11,0,28.0,2017
27,16,2.0,2017
14,5,-18.0,2017
13,6,27.0,2017
23,24,3.0,2017
19,2,-4.0,2017
9,20,30.0,2017
22,21,16.0,2017
25,13,0.0,2017
17,4,23.0,2017
15,14,30.0,2017
28,6,12.0,2017
3,8,21.0,2017
29,22,20.0,2017
5,26,-11.0,2017
16,18,3.0,2017
7,10,0.0,2017
27,8,30.0,2017
1,4,22.0,2017
2,14,16.0,2017
0,13,-14.0,2017
6,11,11.0,2017
20,21,12.0,2017
19,9,-9.0,2017
25,17,-13.0,2017
18,23,14.0,2017
28,10,-6.0,2017
3,4,20.0,2017
5,1,11.0,2017
16,29,2.0,2017
24,25,22.0,2017
15,22,6.0,2017
7,12,3.0,2017
0,11,10.0,2017
26,18,0.0,2017
21,27,-8.0,2017
2,3,30.0,2017
12,10,-8.0,2017
8,16,28.0,2017
14,23,-3.0,2017
29,9,-3.0,2017
6,20,4.0,2017
5,22,-6.0,2017
24,17,14.0,2017
15,13,-13.0,2017
25,1,10.0,2017
22,3,16.0,2017
14,7,-1.0,2017
0,9,0.0,2017
28,17,13.0,2017
12,19,28.0,2017
29,27,-2.0,2017
23,20,-3.0,2017
4,6,13.0,2017
16,11,-2.0,2017
21,8,14.0,2017
15,8,14.0,2017
5,7,-4.0,2017
21,14,12.0,2017
10,2,8.0,2017
26,13,1.0,2017
24,20,13.0,2017
25,28,-2.0,2017
29,11,2.0,2017
25,19,8.0,2017
16,22,13.0,2017
12,1,8.0,2017
6,18,-12.0,2017
0,23,6.0,2017
27,3,10.0,2017
4,2,-11.0,2017
11,16,8.0,2017
28,21,19.0,2017
15,23,27.0,2017
26,14,7.0,2017
13,24,0.0,2017
5,8,27.0,2017
29,15,9.0,2017
20,10,-5.0,2017
9,1,18.0,2017
27,0,21.0,2017
6,7,16.0,2017
24,19,29.0,2017
3,22,-9.0,2017
12,18,0.0,2017
7,5,0.0,2017
11,28,-15.0,2017
4,14,14.0,2017
8,27,3.0,2017
16,10,-6.0,2017
13,21,6.0,2017
25,18,-8.0,2017
3,1,-9.0,2017
9,26,8.0,2017
15,22,14.0,2017
20,23,30.0,2017
17,2,-3.0,2017
11,0,30.0,2017
18,29,-14.0,2017
24,9,22.0,2017
8,4,21.0,2017
14,28,-12.0,2017
12,5,19.0,2017
7,13,14.0,2017
16,19,13.0,2017
27,10,8.0,2017
25,21,11.0,2017
12,21,13.0,2017
6,14,30.0,2017
3,23,12.0,2017
15,29,30.0,2017
20,26,15.0,2017
19,27,-21.0,2017
2,11,3.0,2017
6,10,-18.0,2017
7,25,30.0,2017
18,28,-12.0,2017
13,5,19.0,2017
1,22,-18.0,2017
17,9,11.0,2017
0,4,-2.0,2017
10,26,21.0,2017
20,25,10.0,2017
24,15,21.0,2017
14,16,-13.0,2017
26,21,30.0,2017
0,20,-7.0,2017
18,3,9.0,2017
19,6,-8.0,2017
29,17,0.0,2017
4,12,-1.0,2017
23,5,-17.0,2017
28,8,30.0,2017
22,11,2.0,2017
13,7,14.0,2017
1,27,-9.0,2017
2,29,4.0,2017
25,15,9.0,2017
9,13,16.0,2017
21,16,14.0,2017
0,3,-7.0,2017
26,18,10.0,2017
28,23,30.0,2017
7,8,12.0,2017
11,27,-2.0,2017
24,5,13.0,2017
10,12,10.0,2017
19,22,-3.0,2017
14,4,4.0,2017
13,15,4.0,2017
21,2,-4.0,2017
27,6,12.0,2017
22,1,9.0,2017
9,25,0.0,2017
20,12,13.0,2017
18,10,-1.0,2017
1,6,13.0,2017
23,9,-10.0,2017
16,0,10.0,2017
26,17,21.0,2017
19,3,28.0,2017
28,25,11.0,2017
24,8,18.0,2017
14,7,12.0,2017
4,5,0.0,2017
29,11,12.0,2017
18,2,24.0,2017
27,20,-2.0,2017
17,10,-4.0,2017
12,24,-8.0,2017
1,14,8.0,2017
15,7,13.0,2017
26,9,19.0,2017
22,3,19.0,2017
25,8,-11.0,2017
19,4,23.0,2017
5,16,12.0,2017
11,13,15.0,2017
17,12,19.0,2017
23,8,-22.0,2017
21,27,-2.0,2017
18,6,15.0,2017
28,0,0.0,2017
24,10,1.0,2017
2,20,6.0,2017
22,14,19.0,2017
18,11,9.0,2017
5,27,8.0,2017
4,7,-28.0,2017
16,12,-2.0,2017
15,19,26.0,2017
1,3,-1.0,2017
26,29,13.0,2017
3,14,30.0,2017
10,8,9.0,2017
25,0,20.0,2017
6,28,-2.0,2017
18,13,8.0,2017
21,22,-15.0,2017
20,15,11.0,2017
24,2,0.0,2017
11,12,10.0,2017
29,7,-3.0,2017
19,17,1.0,2017
9,0,17.0,2017
27,1,9.0,2017
4,16,-8.0,2017
26,28,9.0,2017
5,23,30.0,2017
14,13,-2.0,2017
8,4,27.0,2017
6,3,1.0,2017
22,17,17.0,2017
21,23,11.0,2017
10,18,28.0,2017
27,12,-6.0,2017
29,19,1.0,2017
9,28,-14.0,2017
20,24,2.0,2017
25,2,-6.0,2017
10,0,24.0,2017
11,15,11.0,2017
1,5,-2.0,2017
16,26,8.0,2017
8,13,11.0,2017
23,2,-3.0,2017
17,14,-3.0,2017
22,7,24.0,2017
3,19,14.0,2017
25,6,-1.0,2017
18,24,1.0,2017
15,5,24.0,2017
27,7,9.0,2017
29,26,15.0,2017
12,16,12.0,2017
9,11,-6.0,2017
10,4,30.0,2017
23,12,-7.0,2017
22,19,22.0,2017
21,1,-2.0,2017
13,6,15.0,2017
3,5,-8.0,2017
14,24,10.0,2017
28,2,2.0,2017
17,0,17.0,2017
26,20,9.0,2017
9,16,-4.0,2017
25,11,2.0,2017
8,29,16.0,2017
15,4,16.0,2017
21,4,-3.0,2017
5,18,10.0,2017
28,14,15.0,2017
10,23,6.0,2017
13,16,3.0,2017
0,22,-5.0,2017
20,7,4.0,2017
6,17,4.0,2017
24,12,14.0,2017
29,3,19.0,2017
25,9,-11.0,2017
15,1,4.0,2017
19,8,-1.0,2017
2,27,16.0,2017
0,21,11.0,2017
7,16,8.0,2017
3,22,-12.0,2017
24,14,20.0,2017
5,6,16.0,2017
1,8,-7.0,2017
12,11,-2.0,2017
4,29,24.0,2017
18,20,0.0,2017
17,28,-19.0,2017
13,25,4.0,2017
9,23,15.0,2017
26,10,22.0,2017
22,1,30.0,2017
28,13,12.0,2017
19,21,-19.0,2017
16,2,9.0,2017
10,29,21.0,2017
15,0,8.0,2017
23,25,8.0,2017
5,27,11.0,2017
7,11,8.0,2017
4,3,11.0,2017
12,26,8.0,2017
20,9,1.0,2017
6,24,11.0,2017
27,2,23.0,2017
18,14,30.0,2017
0,15,-24.0,2017
21,6,10.0,2017
8,22,-2.0,2017
13,26,15.0,2017
7,17,9.0,2017
28,12,27.0,2017
5,29,9.0,2017
16,1,-3.0,2017
10,24,7.0,2017
11,9,25.0,2017
29,0,-1.0,2017
27,11,24.0,2017
21,3,-30.0,2017
13,17,-12.0,2017
2,4,12.0,2017
8,6,12.0,2017
14,25,4.0,2017
23,18,-14.0,2017
19,15,29.0,2017
22,5,7.0,2017
19,16,-8.0,2017
26,24,16.0,2017
10,20,-1.0,2017
12,7,-14.0,2017
4,1,-23.0,2017
9,18,-1.0,2017
27,21,16.0,2017
2,0,-1.0,2017
23,9,-12.0,2017
22,6,17.0,2017
14,8,18.0,2017
3,11,-1.0,2017
13,28,-10.0,2017
7,24,11.0,2017
12,18,-8.0,2017
8,27,-5.0,2017
19,5,-9.0,2017
17,14,24.0,2017
15,20,-17.0,2017
16,21,21.0,2017
1,4,14.0,2017
26,25,18.0,2017
6,23,-22.0,2017
11,3,-21.0,2017
13,10,-1.0,2017
0,22,-3.0,2017
29,2,17.0,2017
28,9,30.0,2017
15,27,12.0,2017
18,26,29.0,2017
5,19,-7.0,2017
22,16,30.0,2017
17,7,11.0,2017
25,10,18.0,2017
12,13,-10.0,2017
24,28,14.0,2017
4,8,-27.0,2017
21,29,14.0,2017
20,14,19.0,2017
2,1,18.0,2017
